date,sku,on_hand,on_order
2025-02-22,P107,208,445
2025-02-23,P107,647,0
2025-02-24,P107,617,0
2025-02-25,P107,584,0
2025-02-26,P107,553,0
2025-02-27,P107,519,0
2025-02-28,P107,490,475
2025-03-01,P107,473,475
2025-03-02,P107,468,475
2025-03-03,P107,434,475
2025-03-04,P107,404,475
2025-03-05,P107,377,475
2025-03-06,P107,341,475
2025-03-07,P107,310,475
2025-03-08,P107,293,475
2025-03-09,P107,286,475
2025-03-10,P107,256,475
2025-03-11,P107,226,475
2025-03-12,P107,668,0
2025-03-13,P107,634,0
2025-03-14,P107,606,0
2025-03-15,P107,587,0
2025-03-16,P107,577,0
2025-03-17,P107,552,0
2025-03-18,P107,527,0
2025-03-19,P107,502,0
2025-03-20,P107,474,0
2025-03-21,P107,447,420
2025-03-22,P107,430,420
2025-03-23,P107,424,420
2025-03-24,P107,392,420
2025-03-25,P107,361,420
2025-03-26,P107,331,420
2025-03-27,P107,304,420
2025-03-28,P107,240,420
2025-03-29,P107,227,420
2025-03-30,P107,221,420
2025-03-31,P107,192,420
2025-04-01,P107,159,420
2025-04-02,P107,129,420
2025-04-03,P107,100,420
2025-04-04,P107,73,420
2025-04-05,P107,56,420
2025-04-06,P107,470,465
2025-04-07,P107,435,465
2025-04-08,P107,404,465
2025-04-09,P107,375,465
2025-04-10,P107,347,465
2025-04-11,P107,318,465
2025-04-12,P107,304,465
2025-04-13,P107,294,465
2025-04-14,P107,266,465
2025-04-15,P107,235,465
2025-04-16,P107,205,465
2025-04-17,P107,176,465
2025-04-18,P107,149,465
2025-04-19,P107,132,465
2025-04-20,P107,591,0
2025-04-21,P107,555,0
2025-04-22,P107,526,0
2025-04-23,P107,494,0
2025-04-24,P107,469,0
2025-04-25,P107,439,425
2025-04-26,P107,426,425
2025-04-27,P107,420,425
2025-04-28,P107,393,425
2025-04-29,P107,363,425
2025-04-30,P107,336,425
2025-05-01,P107,311,425
2025-05-02,P107,286,425
2025-05-03,P107,269,425
2025-05-04,P107,263,425
2025-05-05,P107,240,425
2025-05-06,P107,208,425
2025-05-07,P107,183,425
2025-05-08,P107,579,0
2025-05-09,P107,552,0
2025-05-10,P107,537,0
2025-05-11,P107,530,0
2025-05-12,P107,505,0
2025-05-13,P107,475,0
2025-05-14,P107,444,0
2025-05-15,P107,419,395
2025-05-16,P107,396,395
2025-05-17,P107,367,395
2025-05-18,P107,361,395
2025-05-19,P107,338,395
2025-05-20,P107,309,395
2025-05-21,P107,286,395
2025-05-22,P107,256,395
2025-05-23,P107,230,395
2025-05-24,P107,213,395
2025-05-25,P107,207,395
2025-05-26,P107,182,395
2025-05-27,P107,552,0
2025-05-28,P107,525,0
2025-05-29,P107,499,0
2025-05-30,P107,471,0
2025-05-31,P107,459,0
2025-06-01,P107,452,0
2025-06-02,P107,422,0
2025-06-03,P107,396,380
2025-06-04,P107,364,380
2025-06-05,P107,340,380
2025-06-06,P107,315,380
2025-06-07,P107,303,380
2025-06-08,P107,297,380
2025-06-09,P107,276,380
2025-06-10,P107,253,380
2025-06-11,P107,208,380
2025-06-12,P107,179,380
2025-06-13,P107,152,380
2025-06-14,P107,129,380
2025-06-15,P107,123,380
2025-06-16,P107,98,380
2025-06-17,P107,70,380
2025-06-18,P107,419,400
2025-06-19,P107,394,400
2025-06-20,P107,372,400
2025-06-21,P107,358,400
2025-06-22,P107,352,400
2025-06-23,P107,326,400
2025-06-24,P107,297,400
2025-06-25,P107,272,400
2025-06-26,P107,246,400
2025-06-27,P107,221,400
2025-06-28,P107,207,400
2025-06-29,P107,201,400
2025-06-30,P107,175,400
2025-07-01,P107,150,400
2025-07-02,P107,123,400
2025-07-03,P107,95,400
2025-07-04,P107,69,400
2025-07-05,P107,55,400
2025-07-06,P107,51,400
2025-07-07,P107,433,0
2025-07-08,P107,403,0
2025-07-09,P107,376,365
2025-07-10,P107,351,365
2025-07-11,P107,325,365
2025-07-12,P107,309,365
2025-07-13,P107,303,365
2025-07-14,P107,275,365
2025-07-15,P107,251,365
2025-07-16,P107,227,365
2025-07-17,P107,208,365
2025-07-18,P107,182,365
2025-07-19,P107,153,365
2025-07-20,P107,147,365
2025-07-21,P107,120,365
2025-07-22,P107,94,365
2025-07-23,P107,70,365
2025-07-24,P107,21,365
2025-07-25,P107,362,405
2025-07-26,P107,350,405
2025-07-27,P107,344,405
2025-07-28,P107,322,405
2025-07-29,P107,296,405
2025-07-30,P107,276,405
2025-07-31,P107,250,405
2025-08-01,P107,205,405
2025-08-02,P107,192,405
2025-08-03,P107,187,405
2025-08-04,P107,161,405
2025-08-05,P107,113,405
2025-08-06,P107,492,0
2025-08-07,P107,436,440
2025-08-08,P107,411,440
2025-08-09,P107,397,440
2025-08-10,P107,392,440
2025-08-11,P107,368,440
2025-08-12,P107,341,440
2025-08-13,P107,307,440
2025-08-14,P107,282,440
2025-08-15,P107,257,440
2025-08-16,P107,245,440
2025-08-17,P107,241,440
2025-08-18,P107,217,440
2025-08-19,P107,153,440
2025-08-20,P107,565,0
2025-08-21,P107,534,0
2025-08-22,P107,510,0
2025-08-23,P107,500,0
2025-08-24,P107,495,0
2025-08-25,P107,468,0
2025-08-26,P107,440,420
2025-08-27,P107,413,420
2025-08-28,P107,388,420
2025-08-29,P107,360,420
2025-08-30,P107,347,420
2025-08-31,P107,341,420
2025-09-01,P107,314,420
2025-09-02,P107,287,420
2025-09-03,P107,262,420
2025-09-04,P107,237,420
2025-09-05,P107,206,420
2025-09-06,P107,190,420
2025-09-07,P107,184,420
2025-09-08,P107,146,420
2025-09-09,P107,122,420
2025-09-10,P107,91,420
2025-09-11,P107,61,420
2025-09-12,P107,35,420
2025-09-13,P107,21,420
2025-09-14,P107,436,0
2025-09-15,P107,406,405
2025-09-16,P107,374,405
2025-09-17,P107,348,405
2025-09-18,P107,323,405
2025-09-19,P107,293,405
2025-09-20,P107,280,405
2025-09-21,P107,273,405
2025-09-22,P107,246,405
2025-09-23,P107,218,405
2025-09-24,P107,189,405
2025-09-25,P107,163,405
2025-09-26,P107,538,0
2025-09-27,P107,522,0
2025-09-28,P107,515,0
2025-09-29,P107,486,0
2025-09-30,P107,458,0
2025-10-01,P107,429,400
2025-10-02,P107,402,400
2025-10-03,P107,371,400
2025-10-04,P107,355,400
2025-10-05,P107,349,400
2025-10-06,P107,323,400
2025-10-07,P107,288,400
2025-10-08,P107,258,400
2025-10-09,P107,230,400
2025-10-10,P107,198,400
2025-10-11,P107,584,0
2025-10-12,P107,578,0
2025-10-13,P107,550,0
2025-10-14,P107,524,0
2025-10-15,P107,493,0
2025-10-16,P107,466,0
2025-10-17,P107,440,410
2025-10-18,P107,426,410
2025-10-19,P107,417,410
2025-10-20,P107,390,410
2025-10-21,P107,358,410
2025-10-22,P107,328,410
2025-10-23,P107,298,410
2025-10-24,P107,263,410
2025-10-25,P107,248,410
2025-10-26,P107,241,410
2025-10-27,P107,209,410
2025-10-28,P107,178,410
2025-10-29,P107,556,0
2025-10-30,P107,526,0
2025-10-31,P107,497,0
2025-11-01,P107,482,0
2025-11-02,P107,476,0
2025-11-03,P107,446,440
2025-11-04,P107,421,440
2025-11-05,P107,385,440
2025-11-06,P107,348,440
2025-11-07,P107,319,440
2025-11-08,P107,289,440
2025-11-09,P107,282,440
2025-11-10,P107,256,440
2025-11-11,P107,221,440
2025-11-12,P107,191,440
2025-11-13,P107,153,440
2025-11-14,P107,124,440
2025-11-15,P107,106,440
2025-11-16,P107,100,440
2025-11-17,P107,61,440
2025-11-18,P107,30,440
2025-11-19,P107,0,440
2025-11-20,P107,0,440
2025-11-21,P107,409,480
2025-11-22,P107,392,480
2025-11-23,P107,386,480
2025-11-24,P107,363,480
2025-11-25,P107,326,480
2025-11-26,P107,295,480
2025-11-27,P107,260,480
2025-11-28,P107,229,480
2025-11-29,P107,210,480
2025-11-30,P107,203,480
2025-12-01,P107,180,480
2025-12-02,P107,145,480
2025-12-03,P107,114,480
2025-12-04,P107,78,480
2025-12-05,P107,46,480
2025-12-06,P107,28,480
2025-12-07,P107,502,0
2025-12-08,P107,473,460
2025-12-09,P107,441,460
2025-12-10,P107,415,460
2025-12-11,P107,385,460
2025-12-12,P107,359,460
2025-12-13,P107,345,460
2025-12-14,P107,338,460
2025-12-15,P107,727,0
2025-12-16,P107,693,0
2025-12-17,P107,662,0
2025-12-18,P107,633,0
2025-12-19,P107,603,0
2025-12-20,P107,588,0
2025-12-21,P107,581,0
2025-12-22,P107,554,0
2025-12-23,P107,517,0
2025-12-24,P107,486,480
2025-12-25,P107,452,480
2025-12-26,P107,418,480
2025-12-27,P107,400,480
2025-12-28,P107,393,480
2025-12-29,P107,368,480
2025-12-30,P107,336,480
2025-12-31,P107,298,480
2023-01-01,P108,322,0
2023-01-02,P108,305,0
2023-01-03,P108,291,0
2023-01-04,P108,273,270
2023-01-05,P108,257,270
2023-01-06,P108,243,270
2023-01-07,P108,226,270
2023-01-08,P108,223,270
2023-01-09,P108,206,270
2023-01-10,P108,190,270
2023-01-11,P108,173,270
2023-01-12,P108,144,270
2023-01-13,P108,131,270
2023-01-14,P108,123,270
2023-01-15,P108,120,270
2023-01-16,P108,103,270
2023-01-17,P108,86,270
2023-01-18,P108,71,270
2023-01-19,P108,55,270
2023-01-20,P108,41,270
2023-01-21,P108,34,270
2023-01-22,P108,31,270
2023-01-23,P108,15,270
2023-01-24,P108,0,270
2023-01-25,P108,0,270
2023-01-26,P108,0,270
2023-01-27,P108,0,270
2023-01-28,P108,0,270
2023-01-29,P108,0,270
2023-01-30,P108,258,260
2023-01-31,P108,243,260
2023-02-01,P108,229,260
2023-02-02,P108,214,260
2023-02-03,P108,200,260
2023-02-04,P108,191,260
2023-02-05,P108,188,260
2023-02-06,P108,175,260
2023-02-07,P108,160,260
2023-02-08,P108,144,260
2023-02-09,P108,128,260
2023-02-10,P108,110,260
2023-02-11,P108,101,260
2023-02-12,P108,98,260
2023-02-13,P108,83,260
2023-02-14,P108,67,260
2023-02-15,P108,52,260
2023-02-16,P108,36,260
2023-02-17,P108,25,260
2023-02-18,P108,17,260
2023-02-19,P108,14,260
2023-02-20,P108,0,260
2023-02-21,P108,0,260
2023-02-22,P108,0,260
2023-02-23,P108,0,260
2023-02-24,P108,0,260
2023-02-25,P108,0,260
2023-02-26,P108,257,255
2023-02-27,P108,240,255
2023-02-28,P108,225,255
2023-03-01,P108,211,255
2023-03-02,P108,197,255
2023-03-03,P108,184,255
2023-03-04,P108,177,255
2023-03-05,P108,174,255
2023-03-06,P108,160,255
2023-03-07,P108,144,255
2023-03-08,P108,128,255
2023-03-09,P108,111,255
2023-03-10,P108,98,255
2023-03-11,P108,91,255
2023-03-12,P108,89,255
2023-03-13,P108,71,255
2023-03-14,P108,55,255
2023-03-15,P108,42,255
2023-03-16,P108,25,255
2023-03-17,P108,265,260
2023-03-18,P108,259,260
2023-03-19,P108,256,260
2023-03-20,P108,242,260
2023-03-21,P108,229,260
2023-03-22,P108,215,260
2023-03-23,P108,200,260
2023-03-24,P108,189,260
2023-03-25,P108,182,260
2023-03-26,P108,179,260
2023-03-27,P108,165,260
2023-03-28,P108,151,260
2023-03-29,P108,138,260
2023-03-30,P108,123,260
2023-03-31,P108,112,260
2023-04-01,P108,105,260
2023-04-02,P108,102,260
2023-04-03,P108,87,260
2023-04-04,P108,74,260
2023-04-05,P108,61,260
2023-04-06,P108,309,0
2023-04-07,P108,296,0
2023-04-08,P108,289,0
2023-04-09,P108,286,0
2023-04-10,P108,263,0
2023-04-11,P108,248,245
2023-04-12,P108,236,245
2023-04-13,P108,224,245
2023-04-14,P108,210,245
2023-04-15,P108,203,245
2023-04-16,P108,200,245
2023-04-17,P108,187,245
2023-04-18,P108,173,245
2023-04-19,P108,159,245
2023-04-20,P108,144,245
2023-04-21,P108,130,245
2023-04-22,P108,122,245
2023-04-23,P108,120,245
2023-04-24,P108,109,245
2023-04-25,P108,95,245
2023-04-26,P108,80,245
2023-04-27,P108,66,245
2023-04-28,P108,54,245
2023-04-29,P108,292,0
2023-04-30,P108,289,0
2023-05-01,P108,276,0
2023-05-02,P108,263,0
2023-05-03,P108,250,0
2023-05-04,P108,239,225
2023-05-05,P108,228,225
2023-05-06,P108,222,225
2023-05-07,P108,220,225
2023-05-08,P108,207,225
2023-05-09,P108,194,225
2023-05-10,P108,180,225
2023-05-11,P108,166,225
2023-05-12,P108,153,225
2023-05-13,P108,146,225
2023-05-14,P108,144,225
2023-05-15,P108,134,225
2023-05-16,P108,120,225
2023-05-17,P108,106,225
2023-05-18,P108,92,225
2023-05-19,P108,80,225
2023-05-20,P108,75,225
2023-05-21,P108,72,225
2023-05-22,P108,59,225
2023-05-23,P108,45,225
2023-05-24,P108,31,225
2023-05-25,P108,18,225
2023-05-26,P108,7,225
2023-05-27,P108,1,225
2023-05-28,P108,0,225
2023-05-29,P108,214,220
2023-05-30,P108,199,220
2023-05-31,P108,189,220
2023-06-01,P108,176,220
2023-06-02,P108,164,220
2023-06-03,P108,158,220
2023-06-04,P108,156,220
2023-06-05,P108,147,220
2023-06-06,P108,135,220
2023-06-07,P108,123,220
2023-06-08,P108,110,220
2023-06-09,P108,100,220
2023-06-10,P108,93,220
2023-06-11,P108,91,220
2023-06-12,P108,78,220
2023-06-13,P108,69,220
2023-06-14,P108,54,220
2023-06-15,P108,42,220
2023-06-16,P108,34,220
2023-06-17,P108,28,220
2023-06-18,P108,26,220
2023-06-19,P108,15,220
2023-06-20,P108,3,220
2023-06-21,P108,212,0
2023-06-22,P108,201,195
2023-06-23,P108,191,195
2023-06-24,P108,184,195
2023-06-25,P108,181,195
2023-06-26,P108,169,195
2023-06-27,P108,157,195
2023-06-28,P108,146,195
2023-06-29,P108,134,195
2023-06-30,P108,122,195
2023-07-01,P108,116,195
2023-07-02,P108,113,195
2023-07-03,P108,296,0
2023-07-04,P108,285,0
2023-07-05,P108,271,0
2023-07-06,P108,259,0
2023-07-07,P108,246,0
2023-07-08,P108,239,0
2023-07-09,P108,236,0
2023-07-10,P108,222,210
2023-07-11,P108,209,210
2023-07-12,P108,198,210
2023-07-13,P108,187,210
2023-07-14,P108,175,210
2023-07-15,P108,169,210
2023-07-16,P108,167,210
2023-07-17,P108,154,210
2023-07-18,P108,141,210
2023-07-19,P108,127,210
2023-07-20,P108,116,210
2023-07-21,P108,103,210
2023-07-22,P108,96,210
2023-07-23,P108,93,210
2023-07-24,P108,79,210
2023-07-25,P108,66,210
2023-07-26,P108,54,210
2023-07-27,P108,39,210
2023-07-28,P108,28,210
2023-07-29,P108,21,210
2023-07-30,P108,229,220
2023-07-31,P108,219,220
2023-08-01,P108,196,220
2023-08-02,P108,183,220
2023-08-03,P108,170,220
2023-08-04,P108,158,220
2023-08-05,P108,151,220
2023-08-06,P108,148,220
2023-08-07,P108,136,220
2023-08-08,P108,122,220
2023-08-09,P108,109,220
2023-08-10,P108,97,220
2023-08-11,P108,84,220
2023-08-12,P108,77,220
2023-08-13,P108,74,220
2023-08-14,P108,61,220
2023-08-15,P108,45,220
2023-08-16,P108,30,220
2023-08-17,P108,17,220
2023-08-18,P108,5,220
2023-08-19,P108,0,220
2023-08-20,P108,0,220
2023-08-21,P108,205,230
2023-08-22,P108,190,230
2023-08-23,P108,180,230
2023-08-24,P108,154,230
2023-08-25,P108,142,230
2023-08-26,P108,135,230
2023-08-27,P108,132,230
2023-08-28,P108,119,230
2023-08-29,P108,104,230
2023-08-30,P108,91,230
2023-08-31,P108,78,230
2023-09-01,P108,65,230
2023-09-02,P108,57,230
2023-09-03,P108,51,230
2023-09-04,P108,36,230
2023-09-05,P108,22,230
2023-09-06,P108,6,230
2023-09-07,P108,0,230
2023-09-08,P108,0,230
2023-09-09,P108,0,230
2023-09-10,P108,0,230
2023-09-11,P108,0,230
2023-09-12,P108,0,230
2023-09-13,P108,0,230
2023-09-14,P108,217,275
2023-09-15,P108,204,275
2023-09-16,P108,196,275
2023-09-17,P108,193,275
2023-09-18,P108,176,275
2023-09-19,P108,161,275
2023-09-20,P108,149,275
2023-09-21,P108,132,275
2023-09-22,P108,120,275
2023-09-23,P108,113,275
2023-09-24,P108,110,275
2023-09-25,P108,95,275
2023-09-26,P108,82,275
2023-09-27,P108,68,275
2023-09-28,P108,46,275
2023-09-29,P108,31,275
2023-09-30,P108,22,275
2023-10-01,P108,19,275
2023-10-02,P108,2,275
2023-10-03,P108,0,275
2023-10-04,P108,261,265
2023-10-05,P108,249,265
2023-10-06,P108,236,265
2023-10-07,P108,229,265
2023-10-08,P108,225,265
2023-10-09,P108,210,265
2023-10-10,P108,196,265
2023-10-11,P108,180,265
2023-10-12,P108,167,265
2023-10-13,P108,417,0
2023-10-14,P108,410,0
2023-10-15,P108,407,0
2023-10-16,P108,391,0
2023-10-17,P108,372,0
2023-10-18,P108,352,0
2023-10-19,P108,338,0
2023-10-20,P108,324,0
2023-10-21,P108,315,0
2023-10-22,P108,311,0
2023-10-23,P108,299,0
2023-10-24,P108,282,265
2023-10-25,P108,267,265
2023-10-26,P108,255,265
2023-10-27,P108,242,265
2023-10-28,P108,234,265
2023-10-29,P108,231,265
2023-10-30,P108,213,265
2023-10-31,P108,196,265
2023-11-01,P108,178,265
2023-11-02,P108,162,265
2023-11-03,P108,148,265
2023-11-04,P108,140,265
2023-11-05,P108,136,265
2023-11-06,P108,118,265
2023-11-07,P108,101,265
2023-11-08,P108,86,265
2023-11-09,P108,69,265
2023-11-10,P108,53,265
2023-11-11,P108,43,265
2023-11-12,P108,40,265
2023-11-13,P108,290,280
2023-11-14,P108,271,280
2023-11-15,P108,255,280
2023-11-16,P108,239,280
2023-11-17,P108,221,280
2023-11-18,P108,214,280
2023-11-19,P108,210,280
2023-11-20,P108,194,280
2023-11-21,P108,175,280
2023-11-22,P108,158,280
2023-11-23,P108,141,280
2023-11-24,P108,126,280
2023-11-25,P108,116,280
2023-11-26,P108,113,280
2023-11-27,P108,97,280
2023-11-28,P108,76,280
2023-11-29,P108,59,280
2023-11-30,P108,44,280
2023-12-01,P108,31,280
2023-12-02,P108,300,290
2023-12-03,P108,297,290
2023-12-04,P108,276,290
2023-12-05,P108,258,290
2023-12-06,P108,240,290
2023-12-07,P108,223,290
2023-12-08,P108,203,290
2023-12-09,P108,196,290
2023-12-10,P108,192,290
2023-12-11,P108,175,290
2023-12-12,P108,158,290
2023-12-13,P108,140,290
2023-12-14,P108,124,290
2023-12-15,P108,108,290
2023-12-16,P108,389,0
2023-12-17,P108,386,0
2023-12-18,P108,368,0
2023-12-19,P108,349,0
2023-12-20,P108,333,0
2023-12-21,P108,313,300
2023-12-22,P108,295,300
2023-12-23,P108,285,300
2023-12-24,P108,281,300
2023-12-25,P108,264,300
2023-12-26,P108,244,300
2023-12-27,P108,224,300
2023-12-28,P108,206,300
2023-12-29,P108,191,300
2023-12-30,P108,182,300
2023-12-31,P108,178,300
2024-01-01,P108,159,300
2024-01-02,P108,141,300
2024-01-03,P108,125,300
2024-01-04,P108,105,300
2024-01-05,P108,391,0
2024-01-06,P108,383,0
2024-01-07,P108,380,0
2024-01-08,P108,365,0
2024-01-09,P108,345,0
2024-01-10,P108,325,0
2024-01-11,P108,308,295
2024-01-12,P108,291,295
2024-01-13,P108,282,295
2024-01-14,P108,279,295
2024-01-15,P108,258,295
2024-01-16,P108,238,295
2024-01-17,P108,220,295
2024-01-18,P108,205,295
2024-01-19,P108,189,295
2024-01-20,P108,181,295
2024-01-21,P108,177,295
2024-01-22,P108,160,295
2024-01-23,P108,143,295
2024-01-24,P108,129,295
2024-01-25,P108,109,295
2024-01-26,P108,93,295
2024-01-27,P108,84,295
2024-01-28,P108,376,0
2024-01-29,P108,362,0
2024-01-30,P108,345,0
2024-01-31,P108,329,0
2024-02-01,P108,311,0
2024-02-02,P108,276,310
2024-02-03,P108,267,310
2024-02-04,P108,263,310
2024-02-05,P108,243,310
2024-02-06,P108,225,310
2024-02-07,P108,206,310
2024-02-08,P108,189,310
2024-02-09,P108,177,310
2024-02-10,P108,169,310
2024-02-11,P108,166,310
2024-02-12,P108,149,310
2024-02-13,P108,134,310
2024-02-14,P108,116,310
2024-02-15,P108,98,310
2024-02-16,P108,81,310
2024-02-17,P108,71,310
2024-02-18,P108,68,310
2024-02-19,P108,54,310
2024-02-20,P108,32,310
2024-02-21,P108,14,310
2024-02-22,P108,0,310
2024-02-23,P108,0,310
2024-02-24,P108,0,310
2024-02-25,P108,0,310
2024-02-26,P108,0,310
2024-02-27,P108,0,310
2024-02-28,P108,0,310
2024-02-29,P108,0,310
2024-03-01,P108,291,300
2024-03-02,P108,283,300
2024-03-03,P108,280,300
2024-03-04,P108,264,300
2024-03-05,P108,247,300
2024-03-06,P108,232,300
2024-03-07,P108,215,300
2024-03-08,P108,200,300
2024-03-09,P108,193,300
2024-03-10,P108,190,300
2024-03-11,P108,175,300
2024-03-12,P108,159,300
2024-03-13,P108,143,300
2024-03-14,P108,127,300
2024-03-15,P108,96,300
2024-03-16,P108,88,300
2024-03-17,P108,85,300
2024-03-18,P108,73,300
2024-03-19,P108,56,300
2024-03-20,P108,40,300
2024-03-21,P108,27,300
2024-03-22,P108,12,300
2024-03-23,P108,304,0
2024-03-24,P108,301,280
2024-03-25,P108,285,280
2024-03-26,P108,269,280
2024-03-27,P108,252,280
2024-03-28,P108,238,280
2024-03-29,P108,224,280
2024-03-30,P108,217,280
2024-03-31,P108,214,280
2024-04-01,P108,190,280
2024-04-02,P108,174,280
2024-04-03,P108,159,280
2024-04-04,P108,143,280
2024-04-05,P108,131,280
2024-04-06,P108,123,280
2024-04-07,P108,120,280
2024-04-08,P108,105,280
2024-04-09,P108,92,280
2024-04-10,P108,76,280
2024-04-11,P108,65,280
2024-04-12,P108,53,280
2024-04-13,P108,47,280
2024-04-14,P108,324,0
2024-04-15,P108,309,0
2024-04-16,P108,294,0
2024-04-17,P108,277,0
2024-04-18,P108,264,0
2024-04-19,P108,250,240
2024-04-20,P108,243,240
2024-04-21,P108,240,240
2024-04-22,P108,224,240
2024-04-23,P108,206,240
2024-04-24,P108,181,240
2024-04-25,P108,156,240
2024-04-26,P108,143,240
2024-04-27,P108,136,240
2024-04-28,P108,133,240
2024-04-29,P108,120,240
2024-04-30,P108,111,240
2024-05-01,P108,95,240
2024-05-02,P108,83,240
2024-05-03,P108,71,240
2024-05-04,P108,64,240
2024-05-05,P108,61,240
2024-05-06,P108,47,240
2024-05-07,P108,33,240
2024-05-08,P108,20,240
2024-05-09,P108,7,240
2024-05-10,P108,0,240
2024-05-11,P108,232,220
2024-05-12,P108,230,220
2024-05-13,P108,218,220
2024-05-14,P108,203,220
2024-05-15,P108,191,220
2024-05-16,P108,179,220
2024-05-17,P108,158,220
2024-05-18,P108,151,220
2024-05-19,P108,148,220
2024-05-20,P108,125,220
2024-05-21,P108,333,0
2024-05-22,P108,319,0
2024-05-23,P108,304,0
2024-05-24,P108,294,0
2024-05-25,P108,288,0
2024-05-26,P108,285,0
2024-05-27,P108,270,0
2024-05-28,P108,260,245
2024-05-29,P108,246,245
2024-05-30,P108,231,245
2024-05-31,P108,220,245
2024-06-01,P108,212,245
2024-06-02,P108,209,245
2024-06-03,P108,196,245
2024-06-04,P108,184,245
2024-06-05,P108,169,245
2024-06-06,P108,155,245
2024-06-07,P108,141,245
2024-06-08,P108,133,245
2024-06-09,P108,130,245
2024-06-10,P108,113,245
2024-06-11,P108,98,245
2024-06-12,P108,84,245
2024-06-13,P108,73,245
2024-06-14,P108,63,245
2024-06-15,P108,57,245
2024-06-16,P108,55,245
2024-06-17,P108,40,245
2024-06-18,P108,26,245
2024-06-19,P108,259,0
2024-06-20,P108,247,0
2024-06-21,P108,227,235
2024-06-22,P108,220,235
2024-06-23,P108,218,235
2024-06-24,P108,205,235
2024-06-25,P108,191,235
2024-06-26,P108,179,235
2024-06-27,P108,164,235
2024-06-28,P108,152,235
2024-06-29,P108,146,235
2024-06-30,P108,143,235
2024-07-01,P108,116,235
2024-07-02,P108,102,235
2024-07-03,P108,91,235
2024-07-04,P108,77,235
2024-07-05,P108,62,235
2024-07-06,P108,56,235
2024-07-07,P108,53,235
2024-07-08,P108,41,235
2024-07-09,P108,24,235
2024-07-10,P108,9,235
2024-07-11,P108,0,235
2024-07-12,P108,0,235
2024-07-13,P108,0,235
2024-07-14,P108,0,235
2024-07-15,P108,0,235
2024-07-16,P108,0,235
2024-07-17,P108,0,235
2024-07-18,P108,0,235
2024-07-19,P108,0,235
2024-07-20,P108,0,235
2024-07-21,P108,0,235
2024-07-22,P108,0,235
2024-07-23,P108,0,235
2024-07-24,P108,0,235
2024-07-25,P108,0,235
2024-07-26,P108,0,235
2024-07-27,P108,0,235
2024-07-28,P108,232,225
2024-07-29,P108,221,225
2024-07-30,P108,210,225
2024-07-31,P108,197,225
2024-08-01,P108,184,225
2024-08-02,P108,173,225
2024-08-03,P108,167,225
2024-08-04,P108,164,225
2024-08-05,P108,149,225
2024-08-06,P108,137,225
2024-08-07,P108,124,225
2024-08-08,P108,110,225
2024-08-09,P108,98,225
2024-08-10,P108,91,225
2024-08-11,P108,88,225
2024-08-12,P108,72,225
2024-08-13,P108,56,225
2024-08-14,P108,43,225
2024-08-15,P108,28,225
2024-08-16,P108,6,225
2024-08-17,P108,0,225
2024-08-18,P108,222,250
2024-08-19,P108,210,250
2024-08-20,P108,193,250
2024-08-21,P108,176,250
2024-08-22,P108,163,250
2024-08-23,P108,151,250
2024-08-24,P108,143,250
2024-08-25,P108,140,250
2024-08-26,P108,127,250
2024-08-27,P108,112,250
2024-08-28,P108,97,250
2024-08-29,P108,84,250
2024-08-30,P108,53,250
2024-08-31,P108,46,250
2024-09-01,P108,43,250
